id,project,commit,method,source class,target class
12784,apache/pulsar,3e1176a6a047d0949d241ae906d80f9302450a66,addPublisher,org.apache.pulsar.common.policies.data.stats.NonPersistentTopicStatsImpl,org.apache.pulsar.common.policies.data.stats.PublisherStatsImpl
12785,apache/pulsar,3e1176a6a047d0949d241ae906d80f9302450a66,start,org.apache.pulsar.functions.worker.FunctionAssignmentTailer,org.apache.pulsar.client.api.MessageId
12786,apache/pulsar,3e1176a6a047d0949d241ae906d80f9302450a66,checkCompatible,org.apache.pulsar.broker.service.schema.validator.SchemaRegistryServiceWithSchemaDataValidator,org.apache.pulsar.common.util.FutureUtil
12787,apache/pulsar,3e1176a6a047d0949d241ae906d80f9302450a66,createRowDecoder,org.apache.pulsar.sql.presto.decoder.json.PulsarJsonRowDecoderFactory,org.apache.pulsar.client.impl.schema.generic.GenericSchemaImpl
12788,apache/pulsar,3e1176a6a047d0949d241ae906d80f9302450a66,handleUnloadRequest,org.apache.pulsar.broker.namespace.OwnedBundle,org.apache.pulsar.broker.namespace.NamespaceService
12789,apache/zookeeper,86690ff40cb5c9f5782f0971db16e8fd1c3528e6,getCipherSuites,org.apache.zookeeper.common.SSLContextAndOptions,org.apache.zookeeper.common.ZKConfig
12790,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getTransactionLogsDirectory,org.neo4j.kernel.impl.storemigration.LegacyDatabaseLayout,org.neo4j.kernel.impl.storemigration.LegacyTransactionLogsLocator
12791,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,releaseThreadLocalBuffer,org.neo4j.io.memory.ByteBufferFactory,org.neo4j.io.memory.ByteBufferFactory.ThreadLocalByteBuffer
12792,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,removeRelationship,org.neo4j.kernel.impl.api.state.RelationshipChangesForNode,org.neo4j.kernel.impl.api.state.RelationshipChangesForNode.RelationshipSetsByDirection
12793,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,nodeKeyForLabel,org.neo4j.internal.schema.constraints.ConstraintDescriptorFactory,org.neo4j.internal.schema.SchemaDescriptors
12794,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,parseHeaderEntries,org.neo4j.internal.batchimport.input.csv.DataFactories,org.neo4j.csv.reader.Configuration
12795,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,runLocalQueryAt,org.neo4j.fabric.executor.FabricExecutor.FabricStatementExecution,org.neo4j.fabric.executor.Location
12796,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,findLogVersionsToDelete,org.neo4j.kernel.impl.transaction.log.pruning.ThresholdBasedPruneStrategy,org.neo4j.internal.helpers.collection.LongRange
12797,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,writePointMetadataToCursor,org.neo4j.kernel.impl.index.schema.PointKey,org.neo4j.kernel.impl.index.schema.PointKeyUtil
12798,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,RotatingLogFileWriter,org.neo4j.logging.log4j.RotatingLogFileWriter,org.neo4j.logging.log4j.Neo4jLoggerContext
12799,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,textProvider,org.neo4j.kernel.api.impl.schema.IndexProviderFactoryUtil,org.neo4j.configuration.Config
12800,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,allocateFromNumbers,org.neo4j.kernel.impl.store.DynamicArrayStore,org.neo4j.kernel.impl.store.AbstractDynamicStore
12801,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,IndexSamplingConfig,org.neo4j.kernel.impl.api.index.IndexSamplingConfig,org.neo4j.configuration.Config
12802,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,RunMessage,org.neo4j.bolt.v3.messaging.request.RunMessage,org.neo4j.values.virtual.VirtualValues
12803,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,CommunitySecurityLog,org.neo4j.internal.kernel.api.security.CommunitySecurityLog,org.neo4j.internal.kernel.api.security.AbstractSecurityLog
12804,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,setVersionProperty,org.neo4j.dbms.database.KnownSystemComponentVersion,org.neo4j.internal.kernel.api.security.AbstractSecurityLog
12805,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,addRelationship,org.neo4j.cypher.operations.PathValueBuilder,org.neo4j.values.virtual.VirtualRelationshipValue
12806,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,DetachedCheckpointLogEntryParser,org.neo4j.kernel.impl.transaction.log.entry.DetachedCheckpointLogEntryParser,org.neo4j.kernel.impl.transaction.log.entry.LogEntryTypeCodes
12807,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,collectBufferedIds,org.neo4j.internal.id.BufferingIdGenerator,org.neo4j.collection.trackable.HeapTrackingLongArrayList
12808,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,beginLogForce,org.neo4j.kernel.impl.api.tracer.CountingLogCheckPointEvent,org.neo4j.kernel.impl.transaction.tracing.LogForceEvent
12809,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,writeInteger,org.neo4j.kernel.impl.index.schema.GenericKey,org.neo4j.kernel.impl.index.schema.RawBits
12810,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,assertShowConstraintAllowed,org.neo4j.internal.kernel.api.security.SecurityAuthorizationHandler,org.neo4j.internal.kernel.api.security.SecurityContext
12811,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,snapshot,org.neo4j.kernel.api.impl.index.partition.WritableIndexPartition,org.neo4j.kernel.api.impl.index.backup.LuceneIndexSnapshots
12812,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,onError,org.neo4j.procedure.impl.ProcedureCompilation,org.neo4j.codegen.CodeBlock
12813,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,serialize,org.neo4j.internal.recordstorage.legacy.IndexDefineCommand,org.neo4j.internal.recordstorage.NeoCommandType
12814,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,get,org.neo4j.internal.batchimport.cache.PageCacheLongArray,org.neo4j.io.pagecache.PageCursor
12815,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,drop,org.neo4j.kernel.impl.index.schema.fusion.FusionIndexPopulator,org.neo4j.kernel.impl.index.schema.IndexFiles
12816,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,upgradeSecurityGraph,org.neo4j.server.security.systemgraph.versions.CommunitySecurityComponentVersion_2_41,org.neo4j.dbms.database.KnownSystemComponentVersion
12817,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,ternaryEqualsUsingIterators,org.neo4j.values.SequenceValue,org.neo4j.values.AnyValue
12818,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,newIndexPopulator,org.neo4j.kernel.impl.index.schema.PointIndexProvider,org.neo4j.kernel.impl.index.schema.PointLayout
12819,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getConstraintType,org.neo4j.kernel.impl.coreapi.schema.NodePropertyExistenceConstraintDefinition,org.neo4j.kernel.impl.coreapi.schema.PropertyConstraintDefinition
12820,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getFileWatcher,org.neo4j.kernel.impl.util.watcher.FileSystemWatcherService.EmptyWatcherService,org.neo4j.io.fs.watcher.FileWatcher
12821,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,valueSize,org.neo4j.kernel.impl.index.schema.ZonedDateTimeArrayType,org.neo4j.kernel.impl.index.schema.Types
12822,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,values,org.neo4j.internal.batchimport.staging.SpectrumExecutionMonitor,org.neo4j.internal.batchimport.staging.StageExecution
12823,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,validateReturnType,org.neo4j.tooling.procedure.visitors.FunctionVisitor,org.neo4j.tooling.procedure.validators.AllowedTypesValidator
12824,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,endNodeId,org.neo4j.values.virtual.PathValue,org.neo4j.values.virtual.NodeValue
12825,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,WriteOnReadOnlyAccessDbException,org.neo4j.kernel.api.exceptions.WriteOnReadOnlyAccessDbException,org.neo4j.kernel.api.exceptions.Status
12826,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,suppress,org.neo4j.internal.unsafe.IllegalAccessLoggerSuppressor,org.neo4j.internal.unsafe.UnsafeAccessor
12827,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getDynamicLabelsArrayFromHeavyRecords,org.neo4j.kernel.impl.store.DynamicNodeLabels,org.neo4j.kernel.impl.store.DynamicArrayStore
12828,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getUserMessage,org.neo4j.kernel.api.exceptions.schema.NodePropertyExistenceException,org.neo4j.token.api.TokenIdPrettyPrinter
12829,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,removeLastCheckpointRecordFromLastLogFile,org.neo4j.kernel.recovery.RecoveryHelpers,org.neo4j.kernel.impl.transaction.log.LogPosition
12830,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,assertEitherFirstOrSecondNode,org.neo4j.kernel.impl.store.record.RelationshipRecord,org.neo4j.util.Preconditions
12831,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,newConnectionId,org.neo4j.kernel.api.net.DefaultNetworkConnectionTracker,org.neo4j.kernel.api.net.NetworkConnectionIdGenerator
12832,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,matches,org.neo4j.internal.kernel.api.security.AdminActionOnResource,org.neo4j.internal.kernel.api.security.AdminActionOnResource.DatabaseScope
12833,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,acquire,org.neo4j.lock.ReentrantLockService,org.neo4j.lock.ReentrantLockService.OwnerQueueElement
12834,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,shouldHostGetClientSideRouting,org.neo4j.server.rest.discovery.DiscoverableURIs.Builder,org.neo4j.configuration.helpers.SocketAddressParser
12835,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getValue,org.neo4j.fabric.stream.Records.JoinedRecord,org.neo4j.fabric.stream.Record
12836,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getPrePrompt,org.neo4j.shell.cli.InteractiveShellRunner,org.neo4j.shell.log.AnsiFormattedText
12837,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,id,org.neo4j.internal.batchimport.input.csv.InputEntityArray,org.neo4j.internal.batchimport.input.InputEntity
12838,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getFileHandleLimit,org.neo4j.server.startup.UnixBootloaderOs,org.neo4j.server.startup.BootloaderOsAbstraction
12839,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,nextInner,org.neo4j.cypher.operations.CypherCoercions,org.neo4j.internal.kernel.api.procs.Neo4jTypes.ListType
12840,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,usedMemory,org.neo4j.io.mem.GrabAllocator,org.neo4j.io.mem.GrabAllocator.Grabs
12841,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,GlobalLocker,org.neo4j.kernel.internal.locker.GlobalLocker,org.neo4j.io.layout.Neo4jLayout
12842,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,RecordDataAssembler,org.neo4j.internal.batchimport.staging.RecordDataAssembler,org.neo4j.function.Predicates
12843,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,stop,org.neo4j.internal.collector.DataCollector,org.neo4j.internal.collector.QueryCollector
12844,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,valueSeek,org.neo4j.kernel.impl.index.schema.fusion.FusionIndexReader,org.neo4j.kernel.impl.index.schema.fusion.InstanceSelector
12845,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,next,org.neo4j.kernel.impl.util.collection.LinearProbeLongLongHashMap.KeyValuesIterator,org.neo4j.kernel.impl.util.collection.LinearProbeLongLongHashMap
12846,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,writable,org.neo4j.dbms.database.readonly.DatabaseReadOnlyChecker,org.neo4j.dbms.database.readonly.DatabaseReadOnlyChecker.WritableDatabaseReadOnlyChecker
12847,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,getSchemaRecordChangeTranslator,org.neo4j.internal.recordstorage.SchemaStorage,org.neo4j.values.storable.Values
12848,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,flip,org.neo4j.kernel.impl.api.index.MultipleIndexPopulator.IndexPopulation,org.neo4j.kernel.impl.api.index.FlippableIndexProxy
12849,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,RepeatedPropertyInSchemaException,org.neo4j.kernel.api.exceptions.schema.RepeatedPropertyInSchemaException,org.neo4j.kernel.api.exceptions.Status
12850,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,createAnalyzer,org.neo4j.kernel.api.impl.fulltext.analyzer.providers.Galician,org.neo4j.graphdb.schema.AnalyzerProvider
12851,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,transactionsRecovered,org.neo4j.kernel.recovery.DefaultRecoveryService,org.neo4j.kernel.impl.transaction.log.entry.LogEntryCommit
12852,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,checkNextPointer,org.neo4j.internal.recordstorage.ConsistencyCheckingApplierFactory.ConsistencyCheckingApplier,org.neo4j.kernel.impl.store.record.RelationshipRecord
12853,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,selectInputFormat,org.neo4j.dbms.archive.DumpFormatSelector,org.neo4j.dbms.archive.DumpGzipFormatV1
12854,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,Neo4jError,org.neo4j.bolt.runtime.Neo4jError,org.neo4j.kernel.api.exceptions.Status.Code
12855,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,createVersionContext,org.neo4j.io.pagecache.context.EmptyVersionContextSupplier,org.neo4j.io.pagecache.context.EmptyVersionContext
12856,neo4j/neo4j,312a1f7e2d85900ee90b278fd5fdbb1548ba20c4,unbox,org.neo4j.codegen.ExpressionToString,org.neo4j.codegen.Expression
12857,aosp-mirror/platform_frameworks_base,54a348cf8400790bc28d2b3a6f213260367a5bd8,onServiceResolved,com.android.printservice.recommendation.util.NsdResolveQueue.ListenerWrapper,com.android.printservice.recommendation.util.NsdResolveQueue
12858,aosp-mirror/platform_frameworks_base,54a348cf8400790bc28d2b3a6f213260367a5bd8,updateSpinnerState,android.widget.SuggestionsAdapter,android.util.Log
12859,aosp-mirror/platform_frameworks_base,54a348cf8400790bc28d2b3a6f213260367a5bd8,getOutline,com.android.wm.shell.bubbles.BadgedImageView,com.android.wm.shell.bubbles.BubblePositioner
12860,aosp-mirror/platform_frameworks_base,54a348cf8400790bc28d2b3a6f213260367a5bd8,dump,com.android.server.net.watchlist.HarmfulCrcs,com.android.internal.util.HexDump
12861,aosp-mirror/platform_frameworks_base,54a348cf8400790bc28d2b3a6f213260367a5bd8,get,com.android.multidexlegacytestapp.IntermediateClass,com.android.multidexlegacytestapp.manymethods.Big054
12862,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,build,io.quarkus.vertx.http.runtime.attribute.RequestURLAttribute.Builder,io.quarkus.vertx.http.runtime.attribute.RequestURLAttribute
12863,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,getPersons,io.quarkus.it.mongodb.panache.transaction.TransactionPersonResource,io.quarkus.mongodb.panache.PanacheMongoEntityBase
12864,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,packageName,io.quarkus.devtools.commands.CreateProject,io.quarkus.devtools.project.codegen.CreateProjectHelper
12865,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,handle,org.jboss.resteasy.reactive.server.handlers.UniResponseHandler,org.jboss.resteasy.reactive.common.core.AbstractResteasyReactiveContext
12866,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,buildOptions,io.quarkus.mongodb.panache.common.reactive.runtime.CommonReactivePanacheQueryImpl,io.quarkus.panache.common.Range
12867,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,populateInternalRegistry,io.quarkus.kubernetes.deployment.OpenshiftProcessor,io.quarkus.kubernetes.deployment.OpenshiftConfig
12868,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,getUserPrincipal,io.quarkus.websockets.runtime.WebsocketServerRecorder.QuarkusVertxWebSocketHttpExchange,io.quarkus.vertx.http.runtime.security.QuarkusHttpUser
12869,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,dispatchEvent,org.jboss.resteasy.reactive.client.impl.SseParser,org.jboss.resteasy.reactive.client.impl.SseEventSourceImpl
12870,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,mutableFromFile,io.quarkus.registry.catalog.Extension,io.quarkus.registry.catalog.CatalogMapperHelper
12871,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,setupRuntimeCompilation,io.quarkus.deployment.dev.IsolatedDevModeMain,io.quarkus.deployment.dev.RuntimeUpdatesProcessor
12872,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,remove,io.quarkus.arc.impl.ComputingCache,io.quarkus.arc.impl.LazyValue
12873,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,property,org.jboss.resteasy.reactive.server.jaxrs.FeatureContextImpl,org.jboss.resteasy.reactive.common.jaxrs.ConfigurationImpl
12874,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,of,io.quarkus.maven.dependency.ArtifactDependency,io.quarkus.maven.dependency.ArtifactCoords
12875,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,dispatch,io.quarkus.funqy.lambda.FunqyLambdaBindingRecorder,io.quarkus.funqy.runtime.FunctionInvoker
12876,quarkusio/quarkus,ad7b64917bcfd85a401472ca5a557e6288b7cb9c,process,io.quarkus.devtools.codestarts.core.strategy.FailOnDuplicateCodestartFileStrategyHandler,io.quarkus.devtools.codestarts.core.reader.TargetFile
12877,liaohuqiu/android-Ultra-Pull-To-Refresh,46fdc861243a3d90dca1f5d31f3c82559ee9e4fa,createView,in.srain.cube.views.ptr.demo.ui.MaterialStyleFragment,in.srain.cube.views.ptr.header.MaterialHeader
12878,ksoichiro/Android-ObservableScrollView,47a5fb2db5e93d923a8c6772cde48bbb7d932345,createScrollable,com.github.ksoichiro.android.observablescrollview.samples.SlidingUpWebViewActivity,com.github.ksoichiro.android.observablescrollview.ObservableWebView
12879,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,getEagAttributes,io.grpc.netty.GrpcHttp2ConnectionHandler,io.grpc.Attributes
12880,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,setStatsEnabled,io.grpc.inprocess.InternalInProcessServerBuilder,io.grpc.inprocess.InProcessServerBuilder
12881,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,FailingClientStream,io.grpc.internal.FailingClientStream,io.grpc.Status
12882,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,handleTransaction,io.grpc.binder.internal.BinderServer,io.grpc.Grpc
12883,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,cancel,io.grpc.internal.DelayedStream,io.grpc.internal.NoopClientStream
12884,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,run,io.grpc.examples.errorhandling.DetailErrorSample,io.grpc.ManagedChannelBuilder
12885,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,create,io.grpc.TlsServerCredentials,io.grpc.TlsServerCredentials.Builder
12886,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,setDefaultProviderBootstrapOverride,io.grpc.xds.InternalSharedXdsClientPoolProvider,io.grpc.xds.SharedXdsClientPoolProvider
12887,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,startStream,io.grpc.cronet.CronetClientTransport,io.grpc.cronet.CronetClientStream.TransportState
12888,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,defaultSslProvider,io.grpc.netty.GrpcSslContexts,io.grpc.netty.JettyTlsUtil
12889,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,operationComplete,,io.grpc.netty.WriteBufferingAndExceptionHandler
12890,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,StreamObserverToCallListenerAdapter,io.grpc.stub.ClientCalls.StreamObserverToCallListenerAdapter,io.grpc.stub.ClientCalls.CallToStreamObserverAdapter
12891,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,get,io.grpc.netty.GrpcHttp2HeadersUtils.GrpcHttp2ResponseHeaders,io.grpc.netty.GrpcHttp2HeadersUtils.GrpcHttp2InboundHeaders
12892,grpc/grpc-java,8e65700edc62168fdc85b5b20a298f0280aa23c1,getThrottleProbability,io.grpc.rls.AdaptiveThrottler,io.grpc.rls.AdaptiveThrottler.TimeBasedAccumulator
12893,zaproxy/zaproxy,bb172f4d12139105a4137d02705602a858d7e543,getWorkPanel,org.zaproxy.zap.extension.spider.SpiderPanel,org.zaproxy.zap.utils.I18N
12894,zaproxy/zaproxy,bb172f4d12139105a4137d02705602a858d7e543,generatePhpElement,org.zaproxy.zap.extension.api.PhpAPIGenerator,org.zaproxy.zap.extension.api.API
