id,label,project,refactor,methodOrNull,source class,target class,url
4160,1,openjdk/jdk,"Move And Rename Method	private threadByName(name String) : ThreadReference from class nsk.jdi.EventQueue.remove_l.remove_l004 to public threadByNameOrThrow(name String) : ThreadReference from class nsk.share.jdi.Debugee",threadByName,nsk.jdi.EventQueue.remove_l.remove_l004,nsk.share.jdi.Debugee,https://github.com/openjdk/jdk/commit/dc0cc5520c2299375e829d0de64d7d6e14990ba5
25646,2,thinkaurelius/titan,"Move Method	public getLocalKeyPartition() : List<KeyRange> from class com.thinkaurelius.titan.diskstorage.keycolumnvalue.ReadOnlyKeyColumnValueStore to public getLocalKeyPartition() : List<KeyRange> from class com.thinkaurelius.titan.diskstorage.keycolumnvalue.keyvalue.OrderedKeyValueStoreManagerAdapter",getLocalKeyPartition,com.thinkaurelius.titan.diskstorage.keycolumnvalue.ReadOnlyKeyColumnValueStore,com.thinkaurelius.titan.diskstorage.keycolumnvalue.keyvalue.OrderedKeyValueStoreManagerAdapter,https://github.com/thinkaurelius/titan/commit/4b215b42c6cf8ca6bda82e8d3a271465576939fe
10964,1,hibernate/hibernate-orm,"Move Method	private getElementsToProcess(persistentClass PersistentClass, clazzToProcess XClass, inheritanceStatePerClass Map<XClass,InheritanceState>, entityBinder EntityBinder, mappings ExtendedMappings) : ElementsToProcess from class org.hibernate.cfg.AnnotationBinder to public getElementsToProcess() : ElementsToProcess from class org.hibernate.cfg.InheritanceState",getElementsToProcess,org.hibernate.cfg.AnnotationBinder,org.hibernate.cfg.InheritanceState,https://github.com/hibernate/hibernate-orm/commit/5ee9ba361c96c29b06542720cb8b01e1034d8544
6919,0,questdb/questdb,"Move Method	private adjustYear(year int) : int from class com.questdb.std.time.GenericDateFormat to package adjustYear(year int) : int from class com.questdb.std.time.DateFormatUtils",adjustYear,com.questdb.std.time.GenericDateFormat,com.questdb.std.time.DateFormatUtils,https://github.com/questdb/questdb/commit/104722c95494247f04f1255a9d752c26ea2af66a
8555,1,zo0r/react-native-push-notification,"Move Method	private invokeApp(bundle Bundle) : void from class com.dieam.reactnativepushnotification.modules.RNPushNotification to public invokeApp(bundle Bundle) : void from class com.dieam.reactnativepushnotification.modules.RNPushNotificationHelper",invokeApp,com.dieam.reactnativepushnotification.modules.RNPushNotification,com.dieam.reactnativepushnotification.modules.RNPushNotificationHelper,https://github.com/zo0r/react-native-push-notification/commit/4f685aa5a1b211bdf3d8c24178b30a9a262c7519
26109,2,hibernate/hibernate-orm,"Move Method	public visitIdClassAttributes(attributeConsumer Consumer<SingularPersistentAttribute<? super J,?>>) : void from class org.hibernate.metamodel.model.domain.spi.IdentifiableTypeDescriptor to public visitIdClassAttributes(action Consumer<SingularPersistentAttribute<? super J,?>>) : void from class org.hibernate.metamodel.model.domain.IdentifiableDomainType",visitIdClassAttributes,org.hibernate.metamodel.model.domain.spi.IdentifiableTypeDescriptor,org.hibernate.metamodel.model.domain.IdentifiableDomainType,https://github.com/hibernate/hibernate-orm/commit/3958e37103593a82b5a9329b621bca75948eb982
7556,1,apache/cassandra,"Move And Rename Method	public writeShortByteArray(name ByteBuffer, out DataOutput) : void from class org.apache.cassandra.utils.FBUtilities to public writeWithShortLength(buffer ByteBuffer, out DataOutput) : void from class org.apache.cassandra.utils.ByteBufferUtil",writeShortByteArray,org.apache.cassandra.utils.FBUtilities,org.apache.cassandra.utils.ByteBufferUtil,https://github.com/apache/cassandra/commit/3787d6cfe4ea4ae5dea7542793003885f65cb25a
3665,1,apache/shardingsphere,"Move Method	private setIndexForAggregationItem(selectStatement SelectStatement, columnLabelIndexMap Map<String,Integer>) : void from class com.dangdang.ddframe.rdb.sharding.merger.core.MergeEngine to private setIndexForAggregationItem(columnLabelIndexMap Map<String,Integer>) : void from class com.dangdang.ddframe.rdb.sharding.parsing.parser.statement.select.SelectStatement",setIndexForAggregationItem,com.dangdang.ddframe.rdb.sharding.merger.core.MergeEngine,com.dangdang.ddframe.rdb.sharding.parsing.parser.statement.select.SelectStatement,https://github.com/apache/shardingsphere/commit/0262a89058338f8270a9dde96522deda1ad60433
24583,2,testcontainers/testcontainers-java,"Move And Rename Method	protected before() : void from class org.testcontainers.junit.DockerComposeContainerRule to public start() : void from class org.testcontainers.containers.DockerComposeContainer",before,org.testcontainers.junit.DockerComposeContainerRule,org.testcontainers.containers.DockerComposeContainer,https://github.com/testcontainers/testcontainers-java/commit/89286acc97ec274a4d8d4eeb81fba8bd3ed1e88a
27730,2,vavr-io/vavr,"Move And Rename Method	public shouldMapElementsToSequentialValuesInTheRightOrder() : void from class javaslang.collection.AbstractValueTest to public shouldMapInTheRightOrder() : void from class javaslang.AbstractValueTest",shouldMapElementsToSequentialValuesInTheRightOrder,javaslang.collection.AbstractValueTest,javaslang.AbstractValueTest,https://github.com/vavr-io/vavr/commit/7392763cdfe97f72bfd893e5b59b74eb261470f0
27447,2,hazelcast/hazelcast,"Move Method	public getCacheOperationProvider(nameWithPrefix String, storageType CacheStorageType) : CacheOperationProvider from class com.hazelcast.instance.DefaultNodeExtension to public getCacheOperationProvider(nameWithPrefix String, storageType CacheStorageType) : CacheOperationProvider from class com.hazelcast.cache.impl.AbstractCacheService",getCacheOperationProvider,com.hazelcast.instance.DefaultNodeExtension,com.hazelcast.cache.impl.AbstractCacheService,https://github.com/hazelcast/hazelcast/commit/1797588483936d853134de68a48b2405f3c40ec1
10720,0,flowable/flowable-engine,"Move Method	public dbSchemaCheckVersion() : void from class org.activiti.engine.impl.db.DbSqlSessionFactory to public dbSchemaCheckVersion() : void from class org.activiti.engine.impl.db.DbSqlSession",dbSchemaCheckVersion,org.activiti.engine.impl.db.DbSqlSessionFactory,org.activiti.engine.impl.db.DbSqlSession,https://github.com/flowable/flowable-engine/commit/b48f2f3750bdf4732bc3d31e7f16041131521ef9
22809,1,facebook/buck,"Move Method	public getActionGraphParallelizationMode() : ActionGraphParallelizationMode from class com.facebook.buck.config.BuckConfig to public getActionGraphParallelizationMode() : ActionGraphParallelizationMode from class com.facebook.buck.core.model.actiongraph.computation.AbstractActionGraphConfig",getActionGraphParallelizationMode,com.facebook.buck.config.BuckConfig,com.facebook.buck.core.model.actiongraph.computation.AbstractActionGraphConfig,https://github.com/facebook/buck/commit/0e4d9f4abc65d9ec5bd224293be8b28eb21322f6
5747,1,neo4j/neo4j,"Move Method	public prefixSetting(name String, parser Function<String,String>, defaultValue String) : BaseSetting<String> from class org.neo4j.graphdb.factory.GraphDatabaseSettings to public prefixSetting(name String, parser Function<String,String>, defaultValue String) : BaseSetting<String> from class org.neo4j.kernel.configuration.Settings",prefixSetting,org.neo4j.graphdb.factory.GraphDatabaseSettings,org.neo4j.kernel.configuration.Settings,https://github.com/neo4j/neo4j/commit/1ef78f131d879fee5bb6872a129bd67125f2c59c
15054,1,LWJGL/lwjgl3,"Move Method	private getUnsafeInstance() : Unsafe from class org.lwjgl.system.MemoryAccess.MemoryAccessorUnsafe to package getUnsafeInstance() : Unsafe from class org.lwjgl.system.MemoryAccess",getUnsafeInstance,org.lwjgl.system.MemoryAccess.MemoryAccessorUnsafe,org.lwjgl.system.MemoryAccess,https://github.com/LWJGL/lwjgl3/commit/470763423bda793bf0200a74e2057666381001ce
26609,0,opensearch-project/OpenSearch,"Move Method	public NodeRequest() from class org.elasticsearch.action.admin.cluster.node.tasks.TestTaskPlugin.NodeRequest to public NodeRequest(in StreamInput) from class org.elasticsearch.action.admin.cluster.node.hotthreads.TransportNodesHotThreadsAction.NodeRequest",NodeRequest,org.elasticsearch.action.admin.cluster.node.tasks.TestTaskPlugin.NodeRequest,org.elasticsearch.action.admin.cluster.node.hotthreads.TransportNodesHotThreadsAction.NodeRequest,https://github.com/opensearch-project/OpenSearch/commit/e0b82e92f335eec9fb53e168092939db2ae94327
20937,2,thingsboard/thingsboard,"Move Method	protected findCount(tenantId TenantId, entityId EntityId, key String, startTs long, endTs long, entitiesFutures List<CompletableFuture<TsKvEntity>>) : void from class org.thingsboard.server.dao.sqlts.psql.JpaPsqlTimeseriesDao to protected findCount(tenantId TenantId, entityId EntityId, key String, startTs long, endTs long, entitiesFutures List<CompletableFuture<TsKvEntity>>) : void from class org.thingsboard.server.dao.sqlts.AbstractChunkedAggregationTimeseriesDao",findCount,org.thingsboard.server.dao.sqlts.psql.JpaPsqlTimeseriesDao,org.thingsboard.server.dao.sqlts.AbstractChunkedAggregationTimeseriesDao,https://github.com/thingsboard/thingsboard/commit/7a2b76b8c0d3e50370dcb7dc282bb39fe90f6068
7444,1,apache/cassandra,"Move Method	private adjustForCrossDatacenterClashes(tokenMetadata TokenMetadata, strategy StrategyAdapter, tokens Collection<Token>) : Collection<Token> from class org.apache.cassandra.dht.tokenallocator.TokenAllocation to package adjustForCrossDatacenterClashes(tokens Collection<Token>) : Collection<Token> from class org.apache.cassandra.dht.tokenallocator.TokenAllocation.StrategyAdapter",adjustForCrossDatacenterClashes,org.apache.cassandra.dht.tokenallocator.TokenAllocation,org.apache.cassandra.dht.tokenallocator.TokenAllocation.StrategyAdapter,https://github.com/apache/cassandra/commit/2346ed8241022882e77433e283ab8ce3004d12b0
25920,1,mapstruct/mapstruct,"Move Method	public getSourceType() : Type from class org.mapstruct.ap.model.BeanMapping to public getSourceType() : Type from class org.mapstruct.ap.model.MappingMethod",getSourceType,org.mapstruct.ap.model.BeanMapping,org.mapstruct.ap.model.MappingMethod,https://github.com/mapstruct/mapstruct/commit/517817fbfc4797798482302a2ceabb2f1cf1893b
14069,0,rstudio/rstudio,"Move And Rename Method	private dispatchCommand(commandId String) : void from class org.rstudio.studio.client.common.satellite.Satellite to private dispatchCommandExternal(commandId String) : void from class org.rstudio.studio.client.common.satellite.SatelliteManager",dispatchCommand,org.rstudio.studio.client.common.satellite.Satellite,org.rstudio.studio.client.common.satellite.SatelliteManager,https://github.com/rstudio/rstudio/commit/32de2f687f3fd06e562fb14874559b4db06c95aa
3267,1,oracle/graal,"Move Method	public signatureToTypes(signature Signature, accessingClass ResolvedJavaType) : Class<?>[] from class com.oracle.graal.api.code.CodeUtil to public signatureToTypes(signature Signature, accessingClass ResolvedJavaType) : Class<?>[] from class com.oracle.graal.api.meta.MetaUtil",signatureToTypes,com.oracle.graal.api.code.CodeUtil,com.oracle.graal.api.meta.MetaUtil,https///github.com/oracle/graal/commit/adc24eade6532e752db68877def032551712e7e6
7344,1,facebook/litho,"Move And Rename Method	private resolveLayoutDirection(node YogaNode) : YogaDirection from class com.facebook.litho.LayoutState to package recursivelyResolveLayoutDirection() : YogaDirection from class com.facebook.litho.InternalNode",resolveLayoutDirection,com.facebook.litho.LayoutState,com.facebook.litho.InternalNode,https://github.com/facebook/litho/commit/582043ebc0ab9634093cc21b1889f9dacf8fcb83
764,0,spring-projects/spring-framework,"Move Method	public setExposedContextBeanNames(exposedContextBeanNames String...) : void from class org.springframework.web.servlet.view.InternalResourceView to public setExposedContextBeanNames(exposedContextBeanNames String...) : void from class org.springframework.web.servlet.view.AbstractView",setExposedContextBeanNames,org.springframework.web.servlet.view.InternalResourceView,org.springframework.web.servlet.view.AbstractView,https://github.com/spring-projects/spring-framework/commit/a05b748d4224988bfaa8d47b13a54438d78b2102
14270,1,oblac/jodd,"Move Method	private resolveColumnDescriptors(field Field, isAnnotated boolean, toUpperCase boolean) : DbEntityColumnDescriptor from class jodd.db.oom.DbEntityDescriptor to public resolveColumnDescriptors(dbEntityDescriptor DbEntityDescriptor, field Field, isAnnotated boolean, columnNamingStrategy ColumnNamingStrategy) : DbEntityColumnDescriptor from class jodd.db.oom.DbMetaUtil",resolveColumnDescriptors,jodd.db.oom.DbEntityDescriptor,jodd.db.oom.DbMetaUtil,https://github.com/oblac/jodd/commit/91edaa29895332a53e20054a35d096950c7b4b43
19895,2,mockito/mockito,"Move Method	public setup() : void from class org.mockitousage.verification.AtMostXVerificationTest to public setup() : void from class org.mockitousage.verification.AtLeastXVerificationTest",setup,org.mockitousage.verification.AtMostXVerificationTest,org.mockitousage.verification.AtLeastXVerificationTest,https://github.com/mockito/mockito/commit/3b98212d4dde52bb9aff9bfcd7fdf61ba8b65055
4676,1,baomidou/mybatis-plus,"Move Method	private sqlStatement(sqlMethod SqlMethod) : String from class com.baomidou.mybatisplus.activerecord.Record to private sqlStatement(sqlMethod String) : String from class com.baomidou.mybatisplus.activerecord.Model",sqlStatement,com.baomidou.mybatisplus.activerecord.Record,com.baomidou.mybatisplus.activerecord.Model,https://github.com/baomidou/mybatis-plus/commit/8acfd60af6a0c19f6284262880dd20a2e6945d52
26216,2,hibernate/hibernate-orm,"Move And Rename Method	public logicalColumnName(columnName String, propertyName String) : String from class org.hibernate.cfg.naming.AbstractLegacyNamingStrategyDelegate to public determineLogicalColumnName(columnName String, propertyName String) : String from class org.hibernate.cfg.naming.LegacyNamingStrategyDelegateAdapter",logicalColumnName,org.hibernate.cfg.naming.AbstractLegacyNamingStrategyDelegate,org.hibernate.cfg.naming.LegacyNamingStrategyDelegateAdapter,https://github.com/hibernate/hibernate-orm/commit/52f2c3a002b65aa530a467f4fff7b5eb50d0dd92
8380,1,google/closure-compiler,"Move Method	private convertToNonOptionalChainSegment(endOfOptChainSegment Node) : void from class com.google.javascript.jscomp.OptionalChainRewriter to package convertToNonOptionalChainSegment(endOfOptChainSegment Node) : void from class com.google.javascript.jscomp.NodeUtil",convertToNonOptionalChainSegment,com.google.javascript.jscomp.OptionalChainRewriter,com.google.javascript.jscomp.NodeUtil,https://github.com/google/closure-compiler/commit/494839757002377d172359b58b2304c5c21f26cc
18038,2,bazelbuild/bazel,"Move Method	public testSdkIncludesUsedInCompileAction() : void from class com.google.devtools.build.lib.rules.objc.LegacyIosTestTest to public testSdkIncludesUsedInCompileAction() : void from class com.google.devtools.build.lib.rules.objc.IosExtensionBinaryTest",testSdkIncludesUsedInCompileAction,com.google.devtools.build.lib.rules.objc.LegacyIosTestTest,com.google.devtools.build.lib.rules.objc.IosExtensionBinaryTest,https://github.com/bazelbuild/bazel/commit/429375327379176a30e30b50cf6346c1e1c0f563
10547,1,thinkaurelius/titan,"Move Method	private isLocalConnection(cassandraHost String) : boolean from class com.thinkaurelius.titan.diskstorage.cassandra.thrift.CassandraThriftStoreManager to public isLocalConnection(hostname String) : boolean from class com.thinkaurelius.titan.util.system.NetworkUtil",isLocalConnection,com.thinkaurelius.titan.diskstorage.cassandra.thrift.CassandraThriftStoreManager,com.thinkaurelius.titan.util.system.NetworkUtil,https://github.com/thinkaurelius/titan/commit/8e5c029a3852e7d31b947ab1d4f45fd5b5d7a742
30442,2,powermock/powermock,"Move Method	private makeClassloaderExecutor() : ClassloaderExecutor from class org.powermock.modules.junit4.rule.PowerMockRule.PowerMockStatement to private makeClassloaderExecutor(target Object) : ClassloaderExecutor from class org.powermock.modules.junit4.rule.PowerMockRule",makeClassloaderExecutor,org.powermock.modules.junit4.rule.PowerMockRule.PowerMockStatement,org.powermock.modules.junit4.rule.PowerMockRule,https://github.com/powermock/powermock/commit/7e870b36d07634269d522568d6d08fab3a03d604
